"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 26 08:16:46 UTC 2026","Thu Feb 26 08:17:09 UTC 2026","22540","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should validate each question type in created assessment",""
"passed","Thu Feb 26 08:30:01 UTC 2026","Thu Feb 26 08:30:08 UTC 2026","7750","","provider-portal/global-features/search.spec.ts","Global Search","","","should display No Result Found message when searching with non-existent data",""
"passed","Thu Feb 26 08:29:08 UTC 2026","Thu Feb 26 08:29:16 UTC 2026","7380","","provider-portal/global-features/search.spec.ts","Global Search","","","should display patient list when searching by first name",""
"passed","Thu Feb 26 08:19:30 UTC 2026","Thu Feb 26 08:19:50 UTC 2026","19960","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should create assessments with each assessment type",""
"passed","Thu Feb 26 08:16:47 UTC 2026","Thu Feb 26 08:17:00 UTC 2026","13592","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should add a new Unity User with mandatory fields",""
"passed","Thu Feb 26 08:18:56 UTC 2026","Thu Feb 26 08:19:16 UTC 2026","20214","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should cancel assessment edit and verify original data remains",""
"passed","Thu Feb 26 08:23:22 UTC 2026","Thu Feb 26 08:24:13 UTC 2026","50814","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should create care plan covering all question types",""
"passed","Thu Feb 26 08:27:19 UTC 2026","Thu Feb 26 08:27:40 UTC 2026","20831","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should navigate forward and backward with data retention",""
"passed","Thu Feb 26 08:17:04 UTC 2026","Thu Feb 26 08:18:33 UTC 2026","88537","","provider-portal/enrollment/EnrollmentFormVerification.spec.ts","","","","Verify Care Manager assignment and multi-diagnoses selection in Enrollment form",""
"failed","Thu Feb 26 08:18:21 UTC 2026","Thu Feb 26 08:18:38 UTC 2026","17147","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should view assessment details with all questions and options",""
"passed","Thu Feb 26 08:25:39 UTC 2026","Thu Feb 26 08:25:49 UTC 2026","10442","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should cancel care plan deletion and verify it remains",""
"passed","Thu Feb 26 08:16:37 UTC 2026","Thu Feb 26 08:16:47 UTC 2026","9858","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should filter users by role using the role dropdown",""
"passed","Thu Feb 26 08:18:04 UTC 2026","Thu Feb 26 08:18:29 UTC 2026","24164","","provider-portal/settings/profile.spec.ts","Settings - Profile Tab","","","should terminate session after password change",""
"passed","Thu Feb 26 08:18:04 UTC 2026","Thu Feb 26 08:18:14 UTC 2026","10028","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should open user profile when clicking user name link",""
"passed","Thu Feb 26 08:16:54 UTC 2026","Thu Feb 26 08:17:03 UTC 2026","8752","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should cancel template creation and verify template is not saved",""
"passed","Thu Feb 26 08:16:07 UTC 2026","Thu Feb 26 08:16:12 UTC 2026","5116","","provider-portal/login.spec.ts","Provider Portal Login","","","should login to provider portal and navigate to work list",""
"passed","Thu Feb 26 08:17:09 UTC 2026","Thu Feb 26 08:17:27 UTC 2026","18395","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should assign assessment to patient and verify in patient chart",""
"passed","Thu Feb 26 08:16:20 UTC 2026","Thu Feb 26 08:16:28 UTC 2026","8508","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should search for a user by name and show filtered results",""
"passed","Thu Feb 26 08:19:02 UTC 2026","Thu Feb 26 08:19:19 UTC 2026","16201","","provider-portal/settings/profile.spec.ts","Settings - Profile Tab","","","should validate mandatory fields on Edit Profile",""
"passed","Thu Feb 26 08:22:21 UTC 2026","Thu Feb 26 08:22:31 UTC 2026","9772","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should verify column headers are clickable and list renders after click",""
"passed","Thu Feb 26 08:25:10 UTC 2026","Thu Feb 26 08:25:39 UTC 2026","28471","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should delete a care plan with confirmation",""
"passed","Thu Feb 26 08:28:10 UTC 2026","Thu Feb 26 08:28:22 UTC 2026","11842","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should open care plan in View Only mode with disabled fields",""
"passed","Thu Feb 26 08:24:38 UTC 2026","Thu Feb 26 08:25:10 UTC 2026","32454","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should edit an existing care plan and verify changes",""
"passed","Tue May 06 11:46:42 UTC 2025","Tue May 06 11:46:48 UTC 2025","6300","","provider-portal\patient-chart.spec.ts","Provider Portal Patient Chart","","","should navigate to patient chart and verify patient name",""
"passed","Thu Feb 26 08:24:13 UTC 2026","Thu Feb 26 08:24:38 UTC 2026","24604","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should save care plan as draft and resume editing",""
"passed","Thu Feb 26 08:18:14 UTC 2026","Thu Feb 26 08:18:25 UTC 2026","10860","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should open user profile from View Profile action menu",""
"failed","Thu Feb 26 08:16:13 UTC 2026","Thu Feb 26 08:16:17 UTC 2026","4820","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should verify Send Consent checkbox reveals Consent Forms dropdown",""
"passed","Thu Feb 26 08:23:04 UTC 2026","Thu Feb 26 08:23:35 UTC 2026","31161","","provider-portal/enrollment/EnrollmentFilterScenarios.spec.ts","Enrollment Filter Scenarios","","","5. Verify filter combination: Date + Status - Correct patients displayed",""
