"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Apr 16 12:47:02 UTC 2026","Thu Apr 16 12:47:02 UTC 2026","0","","provider-portal/care-team-worklist/interaction.spec.ts","Interaction - RTM (Dynamic Week)","","","should verify cumulative time entries",""
"skipped","Thu Apr 16 12:47:02 UTC 2026","Thu Apr 16 12:47:02 UTC 2026","0","","provider-portal/care-team-worklist/interaction.spec.ts","Interaction - RTM (Dynamic Week)","","","should filter by care manager",""
"passed","Thu Apr 16 13:00:39 UTC 2026","Thu Apr 16 13:00:52 UTC 2026","12176","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should cancel care plan deletion and verify it remains",""
"passed","Thu Apr 16 12:49:16 UTC 2026","Thu Apr 16 12:49:44 UTC 2026","28069","","provider-portal/alerts/alerts.spec.ts","Alerts - Cross-Feature Verification (Alerts ↔ Monitoring)","","","should reflect alert created on Alerts page in Monitoring summary",""
"passed","Thu Apr 16 12:54:12 UTC 2026","Thu Apr 16 12:54:21 UTC 2026","8517","","provider-portal/patient-wallet/patient-monitoring.spec.ts","Patient Wallet - Patient Monitoring","","","should open Manual Time Entries drawer",""
"failed","Thu Apr 16 12:39:00 UTC 2026","Thu Apr 16 12:39:23 UTC 2026","23344","","provider-portal/care-team-worklist/interaction-week1.spec.ts","Interaction - Week 1 RTM","","","should complete Reach Out activity with manual time entry logged",""
"skipped","Thu Apr 16 12:40:14 UTC 2026","Thu Apr 16 12:40:30 UTC 2026","16253","","provider-portal/care-team-worklist/interaction-week3.spec.ts","Interaction - Week 3 RTM","","","should verify patient is listed in Week 3",""
"passed","Thu Apr 16 12:42:21 UTC 2026","Thu Apr 16 12:42:28 UTC 2026","7403","","provider-portal/alerts/alerts.spec.ts","Alerts - Navigation & Page Load","","","should display alerts data in the table",""
"passed","Thu Apr 16 12:52:13 UTC 2026","Thu Apr 16 12:52:21 UTC 2026","7600","","provider-portal/global-features/search.spec.ts","Global Search","","","should display No Option message when searching with invalid DOB",""
"passed","Thu Apr 16 12:41:54 UTC 2026","Thu Apr 16 12:42:03 UTC 2026","8930","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should show no results for non-existent user search",""
"passed","Thu Apr 16 12:48:46 UTC 2026","Thu Apr 16 12:48:54 UTC 2026","7965","","provider-portal/patient-wallet/patient-monitoring.spec.ts","Patient Wallet - Patient Monitoring","","","should display all program tabs (RPM, RTM, CCM, PCM)",""
"passed","Thu Apr 16 12:40:44 UTC 2026","Thu Apr 16 12:41:16 UTC 2026","31380","","provider-portal/enrollment/EnrollmentFilterScenarios.spec.ts","Enrollment Filter Scenarios","","","5. Verify filter combination: Date + Status - Correct patients displayed",""
"passed","Thu Apr 16 12:48:08 UTC 2026","Thu Apr 16 12:48:39 UTC 2026","31196","","provider-portal/alerts/alerts.spec.ts","Alerts - End-to-End Flows","","","E2E: should create alert, resolve it, and verify resolved status",""
"passed","Thu Apr 16 12:46:10 UTC 2026","Thu Apr 16 12:46:28 UTC 2026","18394","","provider-portal/alerts/alerts.spec.ts","Alerts - Escalate to Provider","","","should show success message after escalation",""
"passed","Thu Apr 16 12:45:48 UTC 2026","Thu Apr 16 12:46:10 UTC 2026","22091","","provider-portal/alerts/alerts.spec.ts","Alerts - Escalate to Provider","","","should escalate an alert to provider",""
"passed","Thu Apr 16 12:50:54 UTC 2026","Thu Apr 16 12:51:05 UTC 2026","10067","","provider-portal/patient-wallet/patient-monitoring.spec.ts","Patient Wallet - Patient Monitoring","","","should stop timer when stop button is clicked",""
"skipped","Thu Apr 16 12:47:02 UTC 2026","Thu Apr 16 12:47:02 UTC 2026","0","","provider-portal/care-team-worklist/interaction.spec.ts","Interaction - RTM (Dynamic Week)","","","should verify all activities completed for detected week",""
