"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Apr 17 13:41:14 UTC 2026","Fri Apr 17 13:41:42 UTC 2026","27409","","admin-portal/Library/assessmentCRUD.spec.ts","Admin Portal - Assessment CRUD","","","Should create CCM assessment and perform CRUD operations",""
"passed","Fri Apr 17 13:48:04 UTC 2026","Fri Apr 17 13:48:29 UTC 2026","24710","","provider-portal/task/task-add.spec.ts","Task - Add Task & Validations","","","AUT_TSK_013 - Verify due date validation - Past dates are not accepted",""
"passed","Fri Apr 17 13:50:41 UTC 2026","Fri Apr 17 13:50:57 UTC 2026","15164","","provider-portal/enrollment/EnrollmentFilterScenarios.spec.ts","Enrollment Filter Scenarios","","","3. Verify filter by Program (RPM/RTM/CCM) - Patients filtered correctly by program type",""
"skipped","Fri Apr 17 13:47:07 UTC 2026","Fri Apr 17 13:47:24 UTC 2026","16156","","provider-portal/alerts/alerts.spec.ts","Alerts - Resolve","","","should display Escalate and Resolve options in action menu",""
"passed","Fri Apr 17 13:41:02 UTC 2026","Fri Apr 17 13:41:08 UTC 2026","6289","","provider-portal/task/task-add.spec.ts","Task - Add Task & Validations","","","AUT_TSK_001 - should navigate to Task page from sidebar",""
"passed","Fri Apr 17 13:42:26 UTC 2026","Fri Apr 17 13:42:48 UTC 2026","22053","","provider-portal/settings/profile.spec.ts","Settings - Profile Tab","","","should login successfully with new password after change",""
"skipped","Fri Apr 17 13:43:45 UTC 2026","Fri Apr 17 13:44:01 UTC 2026","16084","","provider-portal/care-team-worklist/interaction-week4.spec.ts","Interaction - Week 4 RTM","","","should complete Won Challenge activity with time entry",""
"passed","Fri Apr 17 13:48:23 UTC 2026","Fri Apr 17 13:48:40 UTC 2026","17126","","provider-portal/monitoring/monitoring-02-data.spec.ts","Monitoring - Data Review","","","should display previous notes in View Review Note",""
"passed","Fri Apr 17 14:24:01 UTC 2026","Fri Apr 17 14:25:58 UTC 2026","116670","","provider-portal/task/task-view-filter.spec.ts","Task - View, Filter, Sort, Search & Pagination","","","AUT_TSK_021 - should verify each action filter shows only its own tasks",""
"skipped","Fri Apr 17 13:54:24 UTC 2026","Fri Apr 17 13:54:24 UTC 2026","1","","provider-portal/care-team-worklist/interaction-week1.spec.ts","Interaction - Week 1 RTM","","","should send App chat to patient from Week 1",""
"skipped","Fri Apr 17 13:42:04 UTC 2026","Fri Apr 17 13:42:04 UTC 2026","0","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should edit an existing care plan and verify changes",""
"failed","Fri Apr 17 14:05:07 UTC 2026","Fri Apr 17 14:06:00 UTC 2026","52359","","provider-portal/task/task-recurring.spec.ts","Task - Recurring Tasks","","","AUT_TSK_072 - E2E Recurring Task Creation - Monthly recurrence",""
"skipped","Fri Apr 17 13:47:24 UTC 2026","Fri Apr 17 13:47:40 UTC 2026","16015","","provider-portal/alerts/alerts.spec.ts","Alerts - Resolve","","","should resolve an alert and verify status changes",""
"failed","Fri Apr 17 13:53:29 UTC 2026","Fri Apr 17 13:53:53 UTC 2026","24695","","provider-portal/care-team-worklist/interaction-bulk.spec.ts","Interaction - Bulk Operations RTM","","","should send bulk Reach Out text message to selected patients",""
"passed","Fri Apr 17 14:03:53 UTC 2026","Fri Apr 17 14:04:00 UTC 2026","7510","","provider-portal/patient-wallet/patient-monitoring.spec.ts","Patient Wallet - Patient Monitoring","","","should display all expected column headers",""
"passed","Fri Apr 17 14:21:08 UTC 2026","Fri Apr 17 14:21:15 UTC 2026","7243","","provider-portal/task/task-view-filter.spec.ts","Task - View, Filter, Sort, Search & Pagination","","","AUT_TSK_015 - should display correct options in service filter dropdown",""
"passed","Fri Apr 17 14:29:18 UTC 2026","Fri Apr 17 14:29:30 UTC 2026","12188","","provider-portal/task/task-view-filter.spec.ts","Task - View, Filter, Sort, Search & Pagination","","","AUT_TSK_032 - should load initial batch of records on page load",""
"passed","Fri Apr 17 13:57:48 UTC 2026","Fri Apr 17 13:58:34 UTC 2026","45765","","provider-portal/task/task-patient-charting.spec.ts","Task - Patient Charting Verification","","","AUT_TSK_121 - Task with selected patient is displayed in Patient Charting section",""
"passed","Fri Apr 17 14:21:15 UTC 2026","Fri Apr 17 14:21:29 UTC 2026","13497","","provider-portal/task/task-view-filter.spec.ts","Task - View, Filter, Sort, Search & Pagination","","","AUT_TSK_016 - should filter tasks by RPM service",""
"failed","Fri Apr 17 14:09:32 UTC 2026","Fri Apr 17 14:09:48 UTC 2026","16553","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should view assessment details with all questions and options",""
"passed","Fri Apr 17 13:53:37 UTC 2026","Fri Apr 17 13:55:43 UTC 2026","125635","","provider-portal/enrollment/EnrollmentFormVerification.spec.ts","","","","Verify Care Manager assignment and multi-diagnoses selection in Enrollment form",""
"passed","Fri Apr 17 14:21:42 UTC 2026","Fri Apr 17 14:21:56 UTC 2026","13595","","provider-portal/task/task-view-filter.spec.ts","Task - View, Filter, Sort, Search & Pagination","","","AUT_TSK_018 - should filter tasks by CCM service",""
"skipped","Fri Apr 17 13:46:30 UTC 2026","Fri Apr 17 13:46:30 UTC 2026","0","","provider-portal/care-team-worklist/interaction.spec.ts","Interaction - RTM (Dynamic Week)","","","should complete all remaining activities for detected week with time entry",""
"passed","Fri Apr 17 13:49:47 UTC 2026","Fri Apr 17 13:50:02 UTC 2026","14566","","provider-portal/enrollment/CreateNEnrollPatient.spec.ts","","","","Patient Onboarding and Enrollment 1",""
"passed","Fri Apr 17 13:43:17 UTC 2026","Fri Apr 17 13:43:25 UTC 2026","7534","","admin-portal/Library/conditionCRUD.spec.ts","Admin Portal - ICD Code Condition Workflow","","","COND-2: Edit Condition Name and Description, then verify",""
"passed","Fri Apr 17 14:28:25 UTC 2026","Fri Apr 17 14:28:37 UTC 2026","11249","","provider-portal/task/task-view-filter.spec.ts","Task - View, Filter, Sort, Search & Pagination","","","AUT_TSK_028 - should verify SERVICE column displays valid service values",""
"passed","Fri Apr 17 13:49:27 UTC 2026","Fri Apr 17 13:49:47 UTC 2026","19903","","provider-portal/enrollment/Closed-Enrollment.spec.ts","Provider Portal - Close Enrollment Tests","","","Verify Cancel button in Terminate Enrollment form closes form without terminating",""
"skipped","Fri Apr 17 13:45:06 UTC 2026","Fri Apr 17 13:45:22 UTC 2026","16126","","provider-portal/care-team-worklist/interaction-week4.spec.ts","Interaction - Week 4 RTM","","","should send App chat to patient from Week 4",""
"passed","Fri Apr 17 13:44:29 UTC 2026","Fri Apr 17 13:44:43 UTC 2026","14062","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should add a new Unity User with mandatory fields",""
"skipped","Fri Apr 17 13:42:04 UTC 2026","Fri Apr 17 13:42:04 UTC 2026","0","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should show validation errors when mandatory fields are empty",""
"passed","Fri Apr 17 13:52:48 UTC 2026","Fri Apr 17 13:53:06 UTC 2026","18284","","provider-portal/enrollment/EnrollmentFormVerification.spec.ts","","","","Verify patient search and auto-fill in New Enrollment form",""
"passed","Fri Apr 17 13:52:11 UTC 2026","Fri Apr 17 13:52:48 UTC 2026","37307","","provider-portal/enrollment/EnrollmentFilterScenarios.spec.ts","Enrollment Filter Scenarios","","","7. Verify filter combination: Date + Status + Program - Correct patients displayed",""
"passed","Fri Apr 17 14:04:57 UTC 2026","Fri Apr 17 14:05:05 UTC 2026","8723","","provider-portal/patient-wallet/patient-monitoring.spec.ts","Patient Wallet - Patient Monitoring","","","should open Manual Time Entries drawer",""
"passed","Fri Apr 17 14:29:30 UTC 2026","Fri Apr 17 14:29:43 UTC 2026","12225","","provider-portal/task/task-view-filter.spec.ts","Task - View, Filter, Sort, Search & Pagination","","","AUT_TSK_033 - should load more records on scroll (lazy loading)",""
"skipped","Fri Apr 17 13:42:04 UTC 2026","Fri Apr 17 13:42:04 UTC 2026","0","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should only show selected sections in the wizard",""
"skipped","Fri Apr 17 13:54:24 UTC 2026","Fri Apr 17 13:54:24 UTC 2026","1","","provider-portal/care-team-worklist/interaction-week1.spec.ts","Interaction - Week 1 RTM","","","should complete Bingo activity with manual time entry logged",""
"passed","Fri Apr 17 13:43:36 UTC 2026","Fri Apr 17 13:43:45 UTC 2026","8562","","provider-portal/settings/profile.spec.ts","Settings - Profile Tab","","","should auto-populate all fields when Edit Profile is opened",""
