"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 13 07:58:10 UTC 2026","Wed May 13 07:58:25 UTC 2026","15459","","provider-portal/task/task-view-filter.spec.ts","Task - View, Filter, Sort, Search & Pagination","","","AUT_TSK_017 - should filter tasks by RTM service",""
"passed","Wed May 13 07:14:59 UTC 2026","Wed May 13 07:15:10 UTC 2026","11460","","provider-portal/task/task-add.spec.ts","Task - Add Task & Validations","","","AUT_TSK_003 - should show validation messages when saving Add Task form without filling required fields",""
"passed","Wed May 13 07:52:18 UTC 2026","Wed May 13 07:52:32 UTC 2026","13554","","provider-portal/patient-wallet/care-plan-workflow.spec.ts","Patient Wallet - Care Plan List & Review","","","AUT_CP_004 - should display the selected care plan in the review view by default",""
"passed","Wed May 13 07:17:11 UTC 2026","Wed May 13 07:17:22 UTC 2026","11134","","provider-portal/alerts/alerts.spec.ts","Alerts - Date Filters","","","should filter alerts by Start Date",""
"passed","Wed May 13 07:28:31 UTC 2026","Wed May 13 07:28:41 UTC 2026","9687","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should handle long content in template",""
"skipped","Wed May 13 07:15:00 UTC 2026","Wed May 13 07:15:00 UTC 2026","5","","admin-portal/Library/careplanCRUD.spec.ts","Admin Portal - Care Plan CRUD","","","PCM-1: Create PCM care plan and verify on admin and provider portal",""
"passed","Wed May 13 07:36:22 UTC 2026","Wed May 13 07:36:33 UTC 2026","10176","","provider-portal/care-team-worklist/interaction-week1.spec.ts","Interaction - Week 1 RTM","","","should send App chat to patient from Week 1",""
"passed","Wed May 13 07:19:08 UTC 2026","Wed May 13 07:19:22 UTC 2026","13593","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should cancel care plan deletion and verify it remains",""
"skipped","Wed May 13 07:15:00 UTC 2026","Wed May 13 07:15:00 UTC 2026","7","","admin-portal/Library/careplanCRUD.spec.ts","Admin Portal - Care Plan CRUD","","","CCM-3: Edit care plan name and verify on admin and provider portal",""
"passed","Wed May 13 07:36:12 UTC 2026","Wed May 13 07:36:22 UTC 2026","10332","","provider-portal/care-team-worklist/interaction-week1.spec.ts","Interaction - Week 1 RTM","","","should send Text message to patient from Week 1",""
"skipped","Wed May 13 07:48:45 UTC 2026","Wed May 13 07:48:45 UTC 2026","1","","provider-portal/patient-wallet/assessment-workflow.spec.ts","Patient Wallet - Assessment Workflow","","","AUT_ASM_003 - should style Completed status pill green and Not Completed pill red",""
"passed","Wed May 13 07:27:16 UTC 2026","Wed May 13 07:27:31 UTC 2026","14860","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should prevent saving template without mandatory fields",""
"passed","Wed May 13 07:22:34 UTC 2026","Wed May 13 07:22:43 UTC 2026","9131","","provider-portal/patient-wallet/patient-monitoring.spec.ts","Patient Wallet - Patient Monitoring","","","should display timer with initial value",""
"passed","Wed May 13 07:16:28 UTC 2026","Wed May 13 07:16:41 UTC 2026","13173","","provider-portal/alerts/alerts.spec.ts","Alerts - Status Filter","","","should show only Not Resolved alerts when Active filter is selected",""
