"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 05 12:20:50 UTC 2026","Thu Mar 05 12:21:25 UTC 2026","35342","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should edit an existing care plan and verify changes",""
"failed","Thu Mar 05 12:12:50 UTC 2026","Thu Mar 05 12:12:55 UTC 2026","4942","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should verify Send Consent checkbox reveals Consent Forms dropdown",""
"passed","Thu Mar 05 12:24:09 UTC 2026","Thu Mar 05 12:24:42 UTC 2026","33248","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should archive a care plan and verify Show Archived toggle",""
"passed","Thu Mar 05 12:23:01 UTC 2026","Thu Mar 05 12:23:09 UTC 2026","8227","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should be able to determine total provider count from user list",""
"passed","Thu Mar 05 12:30:29 UTC 2026","Thu Mar 05 12:30:37 UTC 2026","7644","","provider-portal/global-features/search.spec.ts","Global Search","","","should display patient list when searching by date of birth",""
"passed","Thu Mar 05 12:20:17 UTC 2026","Thu Mar 05 12:20:27 UTC 2026","9977","","provider-portal/alerts/alerts.spec.ts","Alerts - Patient Name Navigation","","","should navigate back to Alerts page after viewing patient chart",""
"passed","Thu Mar 05 12:13:55 UTC 2026","Thu Mar 05 12:14:08 UTC 2026","12694","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should cancel template deletion and verify template still exists",""
"passed","Thu Mar 05 12:30:06 UTC 2026","Thu Mar 05 12:30:14 UTC 2026","7831","","provider-portal/global-features/search.spec.ts","Global Search","","","should display patient list when searching by first name",""
"passed","Thu Mar 05 12:16:43 UTC 2026","Thu Mar 05 12:17:02 UTC 2026","18905","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should display correct assessment type and creator in list",""
"passed","Thu Mar 05 12:14:16 UTC 2026","Thu Mar 05 12:14:47 UTC 2026","31200","","provider-portal/enrollment/EnrollmentFilterScenarios.spec.ts","Enrollment Filter Scenarios","","","5. Verify filter combination: Date + Status - Correct patients displayed",""
"passed","Thu Mar 05 12:21:25 UTC 2026","Thu Mar 05 12:21:55 UTC 2026","29578","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should delete a care plan with confirmation",""
"passed","Thu Mar 05 12:16:35 UTC 2026","Thu Mar 05 12:16:45 UTC 2026","10340","","provider-portal/alerts/alerts.spec.ts","Alerts - Search Functionality","","","should filter alerts when searching by partial name",""
"passed","Thu Mar 05 12:17:41 UTC 2026","Thu Mar 05 12:17:57 UTC 2026","15327","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should validate email format on Add Unity User",""
"passed","Thu Mar 05 12:20:27 UTC 2026","Thu Mar 05 12:20:35 UTC 2026","8610","","provider-portal/alerts/alerts.spec.ts","Alerts - Resolved View","","","should display resolved alert details with Resolved By and Resolved Date",""
"passed","Thu Mar 05 12:30:14 UTC 2026","Thu Mar 05 12:30:21 UTC 2026","7721","","provider-portal/global-features/search.spec.ts","Global Search","","","should display patient list when searching by last name",""
"passed","Thu Mar 05 12:25:22 UTC 2026","Thu Mar 05 12:25:41 UTC 2026","18142","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should block creation of care plan with duplicate name",""
"passed","Thu Mar 05 12:18:30 UTC 2026","Thu Mar 05 12:18:41 UTC 2026","11360","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should open user profile from View Profile action menu",""
"passed","Thu Mar 05 12:20:25 UTC 2026","Thu Mar 05 12:20:46 UTC 2026","21298","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should remove user from list after delete action",""
"passed","Thu Mar 05 12:17:04 UTC 2026","Thu Mar 05 12:17:14 UTC 2026","9920","","provider-portal/alerts/alerts.spec.ts","Alerts - Status Filter","","","should show only Not Resolved alerts when Active filter is selected",""
"passed","Thu Mar 05 12:15:29 UTC 2026","Thu Mar 05 12:15:37 UTC 2026","8010","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should handle special characters in template name and content",""
"passed","Thu Mar 05 12:14:18 UTC 2026","Thu Mar 05 12:14:29 UTC 2026","11159","","provider-portal/settings/profile.spec.ts","Settings - Profile Tab","","","should validate new password requirements",""
"passed","Thu Mar 05 12:12:39 UTC 2026","Thu Mar 05 12:12:55 UTC 2026","15840","","admin-portal/admin-users.spec.ts","Admin Users Management","","","should add and delete an admin user",""
"passed","Thu Mar 05 12:14:40 UTC 2026","Thu Mar 05 12:14:53 UTC 2026","13721","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should handle duplicate template name creation",""
"passed","Thu Mar 05 12:20:46 UTC 2026","Thu Mar 05 12:21:04 UTC 2026","18379","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should deactivate a user by toggling status to Inactive",""
"passed","Thu Mar 05 12:16:27 UTC 2026","Thu Mar 05 12:16:33 UTC 2026","6637","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should display all table columns correctly",""
"passed","Thu Mar 05 12:16:33 UTC 2026","Thu Mar 05 12:16:42 UTC 2026","8746","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should search for a user by name and show filtered results",""
"passed","Thu Mar 05 12:16:53 UTC 2026","Thu Mar 05 12:17:04 UTC 2026","11424","","provider-portal/alerts/alerts.spec.ts","Alerts - Search Functionality","","","should restore all results when search is cleared",""
"passed","Thu Mar 05 12:19:13 UTC 2026","Thu Mar 05 12:19:22 UTC 2026","8422","","provider-portal/alerts/alerts.spec.ts","Alerts - Resolve","","","should show Resolved By after resolving an alert",""
"passed","Thu Mar 05 12:24:55 UTC 2026","Thu Mar 05 12:25:22 UTC 2026","27323","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should not save care plan when cancelled during creation",""
"passed","Thu Mar 05 12:13:23 UTC 2026","Thu Mar 05 12:13:53 UTC 2026","29189","","provider-portal/enrollment/Add-Enrollments.spec.ts","Provider Portal - Add Enrollment Tests","","","Verify Cancel button closes Add Enrollment form and navigates back to Enrollment List",""
"passed","Thu Mar 05 12:19:03 UTC 2026","Thu Mar 05 12:19:21 UTC 2026","17470","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should auto-populate all fields when Edit is opened",""
"passed","Thu Mar 05 12:17:28 UTC 2026","Thu Mar 05 12:17:41 UTC 2026","13238","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should not create user when Add is cancelled",""
"passed","Thu Mar 05 12:15:37 UTC 2026","Thu Mar 05 12:15:53 UTC 2026","15828","","provider-portal/settings/profile.spec.ts","Settings - Profile Tab","","","should validate mandatory fields on Edit Profile",""
"passed","Thu Mar 05 12:16:20 UTC 2026","Thu Mar 05 12:16:43 UTC 2026","22372","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should preserve questions after editing assessment title",""
