"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 06 06:44:21 UTC 2026","Fri Mar 06 06:44:49 UTC 2026","28653","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should verify Verify Email option in action menu",""
"passed","Fri Mar 06 06:40:49 UTC 2026","Fri Mar 06 06:41:11 UTC 2026","21578","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should edit a Unity User and verify changes in list",""
"skipped","Fri Mar 06 06:40:22 UTC 2026","Fri Mar 06 06:40:38 UTC 2026","15610","","provider-portal/care-team-worklist/interaction-week4.spec.ts","Interaction - Week 4 RTM","","","should send Text message to patient from Week 4",""
"passed","Fri Mar 06 06:55:22 UTC 2026","Fri Mar 06 06:55:35 UTC 2026","13232","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should navigate through assessment wizard steps correctly",""
"failed","Fri Mar 06 06:42:09 UTC 2026","Fri Mar 06 06:44:31 UTC 2026","141440","","provider-portal/care-team-worklist/week-interaction.spec.ts","Provider Portal - Week Interaction","","","should verify newly enrolled patient appears in Week 1 after consent signature",""
"passed","Fri Mar 06 06:52:09 UTC 2026","Fri Mar 06 06:52:21 UTC 2026","11816","","provider-portal/monitoring/monitoring-01-no-data.spec.ts","Monitoring - No Data","","","should display patients with no data for the selected date",""
"passed","Fri Mar 06 06:47:20 UTC 2026","Fri Mar 06 06:47:44 UTC 2026","23483","","provider-portal/monitoring/monitoring-03-alerts.spec.ts","Monitoring - Alerts","","","should resolve alert from Action button",""
"skipped","Fri Mar 06 06:40:52 UTC 2026","Fri Mar 06 06:40:52 UTC 2026","1","","provider-portal/care-team-worklist/interaction-week1.spec.ts","Interaction - Week 1 RTM","","","should verify multiple time entries for same activity are cumulative",""
"skipped","Fri Mar 06 06:39:18 UTC 2026","Fri Mar 06 06:39:34 UTC 2026","16004","","provider-portal/care-team-worklist/interaction-week4.spec.ts","Interaction - Week 4 RTM","","","should complete Won Challenge activity with time entry",""
"skipped","Fri Mar 06 06:44:02 UTC 2026","Fri Mar 06 06:44:19 UTC 2026","16052","","provider-portal/care-team-worklist/interaction-week3.spec.ts","Interaction - Week 3 RTM","","","should complete Follow Up Exercise Program activity with time entry",""
"passed","Fri Mar 06 06:53:24 UTC 2026","Fri Mar 06 06:53:36 UTC 2026","12001","","provider-portal/monitoring/monitoring-01-no-data.spec.ts","Monitoring - No Data","","","should display pagination and navigate between pages",""
"passed","Fri Mar 06 06:40:45 UTC 2026","Fri Mar 06 06:41:06 UTC 2026","21096","","provider-portal/enrollment/EnrollmentFilterScenarios.spec.ts","Enrollment Filter Scenarios","","","6. Verify filter combination: Status + Program - Correct patients displayed",""
"passed","Fri Mar 06 06:41:42 UTC 2026","Fri Mar 06 06:42:00 UTC 2026","17730","","provider-portal/enrollment/EnrollmentFormVerification.spec.ts","","","","Verify patient search and auto-fill in New Enrollment form",""
"passed","Fri Mar 06 06:43:13 UTC 2026","Fri Mar 06 06:43:33 UTC 2026","20658","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should reactivate a user by toggling status to Active",""
"passed","Fri Mar 06 06:48:06 UTC 2026","Fri Mar 06 06:48:27 UTC 2026","20838","","provider-portal/monitoring/monitoring-03-alerts.spec.ts","Monitoring - Alerts","","","should update resolved status in Patient 360 Alerts section",""
"passed","Fri Mar 06 06:39:20 UTC 2026","Fri Mar 06 06:39:41 UTC 2026","20731","","provider-portal/care-team-worklist/interaction-bulk.spec.ts","Interaction - Bulk Operations RTM","","","should send bulk App Chat with attachment",""
"passed","Fri Mar 06 06:50:43 UTC 2026","Fri Mar 06 06:50:56 UTC 2026","13538","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should handle duplicate template name creation",""
"passed","Fri Mar 06 06:38:26 UTC 2026","Fri Mar 06 06:38:33 UTC 2026","7147","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should navigate to Settings and land on Unity Users tab",""
"passed","Fri Mar 06 06:50:41 UTC 2026","Fri Mar 06 06:51:07 UTC 2026","25245","","provider-portal/settings/profile.spec.ts","Settings - Profile Tab","","","should terminate session after password change",""
"failed","Fri Mar 06 06:49:13 UTC 2026","Fri Mar 06 06:49:18 UTC 2026","4847","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should verify Send Consent checkbox reveals Consent Forms dropdown",""
"passed","Fri Mar 06 06:42:21 UTC 2026","Fri Mar 06 06:42:32 UTC 2026","11672","","provider-portal/alerts/alerts.spec.ts","Alerts - Search Functionality","","","should filter alerts when searching by patient name",""
"skipped","Fri Mar 06 06:39:34 UTC 2026","Fri Mar 06 06:39:51 UTC 2026","16436","","provider-portal/care-team-worklist/interaction-week4.spec.ts","Interaction - Week 4 RTM","","","should complete Won Bingo activity with time entry",""
"passed","Fri Mar 06 06:41:48 UTC 2026","Fri Mar 06 06:42:59 UTC 2026","71561","","provider-portal/monitoring/monitoring-03-alerts.spec.ts","Monitoring - Alerts","","","should complete alert resolution workflow - Unresolved to Resolved",""
"passed","Fri Mar 06 06:40:02 UTC 2026","Fri Mar 06 06:40:16 UTC 2026","14059","","provider-portal/monitoring/monitoring-02-data.spec.ts","Monitoring - Data Review","","","should show reviewed status in Patient Chart Monitoring tab",""
"passed","Fri Mar 06 06:42:51 UTC 2026","Fri Mar 06 06:43:03 UTC 2026","11597","","provider-portal/alerts/alerts.spec.ts","Alerts - Search Functionality","","","should restore all results when search is cleared",""
"skipped","Fri Mar 06 06:40:06 UTC 2026","Fri Mar 06 06:40:22 UTC 2026","16104","","provider-portal/care-team-worklist/interaction-week4.spec.ts","Interaction - Week 4 RTM","","","should verify multiple time entries are cumulative in Week 4",""
"skipped","Fri Mar 06 06:40:52 UTC 2026","Fri Mar 06 06:40:52 UTC 2026","1","","provider-portal/care-team-worklist/interaction-week1.spec.ts","Interaction - Week 1 RTM","","","should complete Meal Plan activity with manual time entry logged",""
"failed","Fri Mar 06 06:49:39 UTC 2026","Fri Mar 06 06:49:44 UTC 2026","5166","","provider-portal/patient-wallet/vitals.spec.ts","Provider Portal Vitals","","","Add Heart Rate vital and verify latest reading",""
"passed","Fri Mar 06 06:41:59 UTC 2026","Fri Mar 06 06:42:01 UTC 2026","1368","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Login with empty credentials",""
"passed","Fri Mar 06 06:47:05 UTC 2026","Fri Mar 06 06:47:24 UTC 2026","19672","","provider-portal/enrollment/Closed-Enrollment.spec.ts","Provider Portal - Close Enrollment Tests","","","Verify Cancel button in Terminate Enrollment form closes form without terminating",""
"skipped","Fri Mar 06 06:40:52 UTC 2026","Fri Mar 06 06:40:52 UTC 2026","0","","provider-portal/care-team-worklist/interaction-week1.spec.ts","Interaction - Week 1 RTM","","","should verify patient remains in Week 1 with partial activities",""
"passed","Fri Mar 06 06:44:37 UTC 2026","Fri Mar 06 06:44:49 UTC 2026","12136","","provider-portal/alerts/alerts.spec.ts","Alerts - Sorting","","","should sort alerts by Name descending",""
"skipped","Fri Mar 06 06:42:01 UTC 2026","Fri Mar 06 06:42:01 UTC 2026","0","","provider-portal/care-team-worklist/interaction.spec.ts","Interaction - RTM (Dynamic Week)","","","should search for patient by name",""
"passed","Fri Mar 06 06:41:39 UTC 2026","Fri Mar 06 06:41:47 UTC 2026","8588","","provider-portal/care-team-worklist/interaction.spec.ts","Interaction - RTM (Dynamic Week)","","","should complete Reach Out activity with time entry",""
"skipped","Fri Mar 06 06:44:34 UTC 2026","Fri Mar 06 06:44:50 UTC 2026","16055","","provider-portal/care-team-worklist/interaction-week3.spec.ts","Interaction - Week 3 RTM","","","should verify patient progresses to Week 4 after completing all Week 3 activities",""
"passed","Fri Mar 06 06:54:47 UTC 2026","Fri Mar 06 06:55:02 UTC 2026","15425","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should view assessment details with all questions and options",""
"passed","Fri Mar 06 06:49:58 UTC 2026","Fri Mar 06 06:50:20 UTC 2026","21929","","provider-portal/settings/profile.spec.ts","Settings - Profile Tab","","","should change password successfully and verify success message",""
"passed","Fri Mar 06 06:38:35 UTC 2026","Fri Mar 06 06:38:42 UTC 2026","7113","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should display all table columns correctly",""
"failed","Fri Mar 06 06:43:23 UTC 2026","Fri Mar 06 06:43:38 UTC 2026","15534","","provider-portal/alerts/alerts.spec.ts","Alerts - Status Filter","","","should toggle between Active and All filters",""
"passed","Fri Mar 06 06:44:00 UTC 2026","Fri Mar 06 06:44:26 UTC 2026","25644","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should search and filter care plans by title",""
"passed","Fri Mar 06 06:41:04 UTC 2026","Fri Mar 06 06:41:31 UTC 2026","27746","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should save care plan as draft and resume editing",""
"passed","Fri Mar 06 06:38:32 UTC 2026","Fri Mar 06 06:38:46 UTC 2026","13897","","admin-portal/admin-users.spec.ts","Admin Users Management","","","should add and delete an admin user",""
"passed","Fri Mar 06 06:44:49 UTC 2026","Fri Mar 06 06:44:59 UTC 2026","9844","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should verify column headers are clickable and list renders after click",""
"failed","Fri Mar 06 06:41:47 UTC 2026","Fri Mar 06 06:42:01 UTC 2026","13991","","provider-portal/care-team-worklist/interaction.spec.ts","Interaction - RTM (Dynamic Week)","","","should complete all remaining activities for detected week with time entry",""
"passed","Fri Mar 06 06:45:43 UTC 2026","Fri Mar 06 06:46:03 UTC 2026","20173","","provider-portal/monitoring/monitoring-03-alerts.spec.ts","Monitoring - Alerts","","","should escalate alert to provider from Number of Alerts page",""
"passed","Fri Mar 06 06:44:17 UTC 2026","Fri Mar 06 06:44:32 UTC 2026","15590","","provider-portal/monitoring/monitoring-03-alerts.spec.ts","Monitoring - Alerts","","","should filter Alerts list by care manager",""
"skipped","Fri Mar 06 06:43:47 UTC 2026","Fri Mar 06 06:44:02 UTC 2026","15420","","provider-portal/care-team-worklist/interaction-week3.spec.ts","Interaction - Week 3 RTM","","","should complete Follow Up Bingo activity with time entry",""
"skipped","Fri Mar 06 06:45:06 UTC 2026","Fri Mar 06 06:45:22 UTC 2026","16025","","provider-portal/care-team-worklist/interaction-week3.spec.ts","Interaction - Week 3 RTM","","","should send Text message to patient from Week 3",""
"passed","Fri Mar 06 06:41:28 UTC 2026","Fri Mar 06 06:41:49 UTC 2026","20604","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should not save changes when Edit is cancelled",""
"passed","Fri Mar 06 06:49:27 UTC 2026","Fri Mar 06 06:49:42 UTC 2026","14318","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should edit template name, type, and content and verify changes persist",""
