"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Mar 05 15:04:32 UTC 2026","Thu Mar 05 15:04:32 UTC 2026","0","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should only show selected sections in the wizard",""
"passed","Thu Mar 05 15:01:11 UTC 2026","Thu Mar 05 15:01:22 UTC 2026","10269","","provider-portal/monitoring/monitoring-02-data.spec.ts","Monitoring - Data Review","","","should display pagination in Data list",""
"passed","Thu Mar 05 14:57:35 UTC 2026","Thu Mar 05 14:58:06 UTC 2026","31157","","admin-portal/Library/templateCRUD.spec.ts","Admin Portal - Template End-to-End Flow","","","Should create and edit all service type templates",""
"passed","Thu Mar 05 14:58:04 UTC 2026","Thu Mar 05 14:58:15 UTC 2026","10321","","provider-portal/monitoring/monitoring-03-alerts.spec.ts","Monitoring - Alerts","","","should display pagination in Alerts list",""
"skipped","Thu Mar 05 15:04:32 UTC 2026","Thu Mar 05 15:04:32 UTC 2026","0","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should cancel care plan deletion and verify it remains",""
"passed","Thu Mar 05 15:05:28 UTC 2026","Thu Mar 05 15:05:36 UTC 2026","8357","","provider-portal/settings/profile.spec.ts","Settings - Profile Tab","","","should auto-populate all fields when Edit Profile is opened",""
"failed","Thu Mar 05 15:01:00 UTC 2026","Thu Mar 05 15:01:11 UTC 2026","10608","","provider-portal/monitoring/monitoring-02-data.spec.ts","Monitoring - Data Review","","","should filter Data list by care manager",""
"failed","Thu Mar 05 15:02:08 UTC 2026","Thu Mar 05 15:02:44 UTC 2026","35892","","provider-portal/patient-wallet/patient-chart.spec.ts","Provider Portal Patient Chart","","","should add vital, review it in work list and verify reviewed status",""
"passed","Thu Mar 05 14:56:13 UTC 2026","Thu Mar 05 14:56:27 UTC 2026","14055","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should cancel template edit and verify original data remains",""
"passed","Thu Mar 05 14:55:16 UTC 2026","Thu Mar 05 14:55:26 UTC 2026","10571","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should filter users by role using the role dropdown",""
"passed","Thu Mar 05 14:59:39 UTC 2026","Thu Mar 05 14:59:48 UTC 2026","8699","","provider-portal/care-team-worklist/interaction-week1.spec.ts","Interaction - Week 1 RTM","","","should complete Bingo activity with manual time entry logged",""
"failed","Mon Jan 05 13:37:17 UTC 2026","Mon Jan 05 13:37:39 UTC 2026","22349","","provider-portal\template-crud.spec.ts","Template CRUD Flow","","","should perform complete CRUD operations on template",""
"passed","Thu Mar 05 14:59:45 UTC 2026","Thu Mar 05 15:00:22 UTC 2026","36633","","provider-portal/enrollment/EnrollmentFilterScenarios.spec.ts","Enrollment Filter Scenarios","","","7. Verify filter combination: Date + Status + Program - Correct patients displayed",""
"passed","Thu Mar 05 14:54:56 UTC 2026","Thu Mar 05 14:55:19 UTC 2026","22639","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should create assessment with all question types, preview, finish and verify in list",""
"passed","Thu Mar 05 14:57:06 UTC 2026","Thu Mar 05 14:57:26 UTC 2026","20213","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should cancel assessment edit and verify original data remains",""
"passed","Thu Mar 05 14:56:22 UTC 2026","Thu Mar 05 14:56:45 UTC 2026","22683","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should handle duplicate username or email on Add",""
"passed","Thu Mar 05 14:56:45 UTC 2026","Thu Mar 05 14:56:55 UTC 2026","10222","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should open user profile when clicking user name link",""
"passed","Thu Mar 05 15:00:36 UTC 2026","Thu Mar 05 15:01:47 UTC 2026","71190","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should create a care plan with all sections and verify it in the list",""
"skipped","Thu Mar 05 15:04:32 UTC 2026","Thu Mar 05 15:04:32 UTC 2026","1","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should block creation of care plan with duplicate name",""
"skipped","Thu Mar 05 15:00:26 UTC 2026","Thu Mar 05 15:00:42 UTC 2026","15890","","provider-portal/care-team-worklist/interaction-week2.spec.ts","Interaction - Week 2 RTM","","","should verify patient progresses to Week 3 after completing Week 2 activities",""
"passed","Thu Mar 05 14:59:02 UTC 2026","Thu Mar 05 14:59:24 UTC 2026","21895","","provider-portal/enrollment/EnrollmentFilterScenarios.spec.ts","Enrollment Filter Scenarios","","","5. Verify filter combination: Date + Status - Correct patients displayed",""
"passed","Thu Mar 05 15:00:22 UTC 2026","Thu Mar 05 15:00:40 UTC 2026","18442","","provider-portal/enrollment/EnrollmentFormVerification.spec.ts","","","","Verify patient search and auto-fill in New Enrollment form",""
"skipped","Thu Mar 05 14:56:30 UTC 2026","Thu Mar 05 14:56:45 UTC 2026","15587","","provider-portal/care-team-worklist/interaction-week3.spec.ts","Interaction - Week 3 RTM","","","should verify patient progresses to Week 4 after completing all Week 3 activities",""
"passed","Thu Mar 05 14:58:56 UTC 2026","Thu Mar 05 14:59:15 UTC 2026","19274","","provider-portal/monitoring/monitoring-03-alerts.spec.ts","Monitoring - Alerts","","","should escalate alert to provider from Action button",""
"failed","Thu Mar 05 14:54:55 UTC 2026","Thu Mar 05 14:55:01 UTC 2026","6222","","provider-portal/care-team-worklist/week-interaction.spec.ts","Provider Portal - Week Interaction","","","should perform week interaction for patient in current week",""
"passed","Thu Mar 05 15:14:46 UTC 2026","Thu Mar 05 15:14:54 UTC 2026","7827","","provider-portal/global-features/search.spec.ts","Global Search","","","should find patient when searching by full phone number",""
"passed","Thu Mar 05 14:56:33 UTC 2026","Thu Mar 05 14:56:51 UTC 2026","17913","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should delete assessment with confirmation",""
"passed","Thu Mar 05 15:01:13 UTC 2026","Thu Mar 05 15:03:14 UTC 2026","120220","","provider-portal/enrollment/EnrollmentFormVerification.spec.ts","","","","Verify Care Manager assignment and multi-diagnoses selection in Enrollment form",""
"passed","Thu Mar 05 14:56:55 UTC 2026","Thu Mar 05 14:57:05 UTC 2026","10329","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should handle long content in template",""
"passed","Thu Mar 05 14:58:10 UTC 2026","Thu Mar 05 14:58:24 UTC 2026","13864","","provider-portal/care-team-worklist/favorite-service.spec.ts","Favorite Service Update & Persistence","","","should update favorite service and verify after re-login",""
"failed","Thu Mar 05 15:00:14 UTC 2026","Thu Mar 05 15:00:25 UTC 2026","10957","","provider-portal/monitoring/monitoring-02-data.spec.ts","Monitoring - Data Review","","","should display records in Number of Readings page",""
"failed","Thu Mar 05 15:02:51 UTC 2026","Thu Mar 05 15:02:56 UTC 2026","5121","","provider-portal/patient-wallet/vitals.spec.ts","Provider Portal Vitals","","","Add Heart Rate vital and verify latest reading",""
"passed","Tue May 06 11:46:42 UTC 2025","Tue May 06 11:46:48 UTC 2025","6300","","provider-portal\patient-chart.spec.ts","Provider Portal Patient Chart","","","should navigate to patient chart and verify patient name",""
"passed","Thu Mar 05 14:54:59 UTC 2026","Thu Mar 05 14:55:07 UTC 2026","8189","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should search for a user by name and show filtered results",""
"failed","Thu Mar 05 14:58:57 UTC 2026","Thu Mar 05 14:59:05 UTC 2026","7287","","provider-portal/care-team-worklist/interaction-bulk.spec.ts","Interaction - Bulk Operations RTM","","","should send bulk App Chat with attachment",""
"skipped","Thu Mar 05 15:04:32 UTC 2026","Thu Mar 05 15:04:32 UTC 2026","0","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should navigate forward and backward with data retention",""
"passed","Thu Mar 05 14:59:15 UTC 2026","Thu Mar 05 14:59:33 UTC 2026","18323","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should deactivate a user by toggling status to Inactive",""
"passed","Thu Mar 05 15:00:40 UTC 2026","Thu Mar 05 15:01:13 UTC 2026","32950","","provider-portal/enrollment/EnrollmentFormVerification.spec.ts","","","","Verify Add Insurance button opens insurance form and allows adding new insurance",""
"skipped","Thu Mar 05 14:58:21 UTC 2026","Thu Mar 05 14:58:39 UTC 2026","18174","","provider-portal/care-team-worklist/interaction-week4.spec.ts","Interaction - Week 4 RTM","","","should complete Reach Out activity for Week 4 with time entry",""
"skipped","Thu Mar 05 14:58:39 UTC 2026","Thu Mar 05 14:58:55 UTC 2026","15628","","provider-portal/care-team-worklist/interaction-week4.spec.ts","Interaction - Week 4 RTM","","","should complete Patient Summary activity with time entry",""
"passed","Thu Mar 05 14:56:55 UTC 2026","Thu Mar 05 14:57:07 UTC 2026","11499","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should open user profile from View Profile action menu",""
"passed","Thu Mar 05 14:58:37 UTC 2026","Thu Mar 05 14:58:57 UTC 2026","20697","","provider-portal/care-team-worklist/interaction-bulk.spec.ts","Interaction - Bulk Operations RTM","","","should send bulk App Chat message to selected patients",""
"failed","Thu Mar 05 15:01:27 UTC 2026","Thu Mar 05 15:01:41 UTC 2026","13871","","provider-portal/care-team-worklist/interaction.spec.ts","Interaction - RTM (Dynamic Week)","","","should complete all remaining activities for detected week with time entry",""
"passed","Thu Mar 05 15:03:10 UTC 2026","Thu Mar 05 15:03:31 UTC 2026","21943","","provider-portal/settings/profile.spec.ts","Settings - Profile Tab","","","should change password successfully and verify success message",""
"failed","Thu Mar 05 15:02:45 UTC 2026","Thu Mar 05 15:02:50 UTC 2026","5231","","provider-portal/patient-wallet/patient-chat.spec.ts","Provider Portal Patient Chat","","","should navigate to patient chart and send a chat message",""
"passed","Thu Mar 05 14:55:07 UTC 2026","Thu Mar 05 14:55:16 UTC 2026","8590","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should show no results for non-existent user search",""
"skipped","Thu Mar 05 15:00:11 UTC 2026","Thu Mar 05 15:00:26 UTC 2026","15626","","provider-portal/care-team-worklist/interaction-week2.spec.ts","Interaction - Week 2 RTM","","","should complete Reach Out activity for Week 2 with time entry",""
"skipped","Thu Mar 05 15:01:41 UTC 2026","Thu Mar 05 15:01:41 UTC 2026","0","","provider-portal/care-team-worklist/interaction.spec.ts","Interaction - RTM (Dynamic Week)","","","should verify total time logged is non-zero",""
"passed","Thu Mar 05 14:57:53 UTC 2026","Thu Mar 05 14:58:04 UTC 2026","11287","","provider-portal/monitoring/monitoring-01-no-data.spec.ts","Monitoring - No Data","","","should send SMS to patient and verify count increments",""
"skipped","Thu Mar 05 14:59:54 UTC 2026","Thu Mar 05 14:59:54 UTC 2026","0","","provider-portal/care-team-worklist/interaction-week1.spec.ts","Interaction - Week 1 RTM","","","should complete Meal Plan activity with manual time entry logged",""
"skipped","Thu Mar 05 15:01:30 UTC 2026","Thu Mar 05 15:01:46 UTC 2026","16384","","provider-portal/care-team-worklist/interaction-week2.spec.ts","Interaction - Week 2 RTM","","","should search for patient by name in Week 2 list",""
"passed","Thu Mar 05 15:03:43 UTC 2026","Thu Mar 05 15:03:53 UTC 2026","9833","","provider-portal/settings/profile.spec.ts","Settings - Profile Tab","","","should validate confirm password matches new password",""
