"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jan 05 13:37:17 UTC 2026","Mon Jan 05 13:37:39 UTC 2026","22349","","provider-portal\template-crud.spec.ts","Template CRUD Flow","","","should perform complete CRUD operations on template",""
"passed","Wed Feb 18 13:23:56 UTC 2026","Wed Feb 18 13:23:58 UTC 2026","1470","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Login with empty credentials",""
"passed","Wed Feb 18 13:23:50 UTC 2026","Wed Feb 18 13:23:55 UTC 2026","5238","","provider-portal/enrollment/enrollments.spec.ts","Provider Portal Enrollments","","","should navigate to enrollments and open add enrollment form",""
"passed","Wed Feb 18 13:24:05 UTC 2026","Wed Feb 18 13:25:16 UTC 2026","70803","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should create a care plan with all sections and verify it in the list",""
"passed","Wed Feb 18 13:23:30 UTC 2026","Wed Feb 18 13:23:40 UTC 2026","9843","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should perform complete CRUD operations on template",""
"passed","Wed Feb 18 13:23:36 UTC 2026","Wed Feb 18 13:23:51 UTC 2026","15408","","admin-portal/admin-users.spec.ts","Admin Users Management","","","should add and delete an admin user",""
"passed","Wed Feb 18 13:23:41 UTC 2026","Wed Feb 18 13:23:46 UTC 2026","4836","","provider-portal/login.spec.ts","Provider Portal Login","","","should login to provider portal and navigate to work list",""
"failed","Wed Feb 18 13:23:20 UTC 2026","Wed Feb 18 13:23:26 UTC 2026","5426","","provider-portal/patient-wallet/patient-chat.spec.ts","Provider Portal Patient Chat","","","should navigate to patient chart and send a chat message",""
"failed","Wed Feb 18 13:23:36 UTC 2026","Wed Feb 18 13:24:03 UTC 2026","26952","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should add, edit and assign an assessment",""
"passed","Tue May 06 11:46:42 UTC 2025","Tue May 06 11:46:51 UTC 2025","8478","","provider-portal\patient-chat.spec.ts","Provider Portal Patient Chat","","","should navigate to patient chart and send a chat message",""
"passed","Wed Feb 18 13:23:55 UTC 2026","Wed Feb 18 13:23:56 UTC 2026","1504","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Failed login with invalid credentials",""
"passed","Wed Feb 18 13:23:52 UTC 2026","Wed Feb 18 13:23:55 UTC 2026","2119","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Successful login with valid credentials",""
"failed","Wed Feb 18 13:23:37 UTC 2026","Wed Feb 18 13:23:57 UTC 2026","20231","","provider-portal/patient-wallet/patient-chart.spec.ts","Provider Portal Patient Chart","","","should add vital, review it in work list and verify reviewed status",""
"passed","Tue May 06 11:46:35 UTC 2025","Tue May 06 11:46:42 UTC 2025","6343","","provider-portal\enrollments.spec.ts","Provider Portal Enrollments","","","should navigate to enrollments and open add enrollment form",""
"passed","Tue May 06 11:46:42 UTC 2025","Tue May 06 11:46:48 UTC 2025","6300","","provider-portal\patient-chart.spec.ts","Provider Portal Patient Chart","","","should navigate to patient chart and verify patient name",""
"failed","Wed Feb 18 13:23:29 UTC 2026","Wed Feb 18 13:23:49 UTC 2026","20001","","provider-portal/care-team-worklist/week-interaction.spec.ts","Provider Portal - Week Interaction","","","should perform week interaction for patient in current week",""
"failed","Wed Feb 18 13:23:16 UTC 2026","Wed Feb 18 13:23:48 UTC 2026","31038","","provider-portal/care-team-worklist/favorite-service.spec.ts","Favorite Service Update & Persistence","","","should update favorite service and verify after re-login",""
"failed","Wed Feb 18 13:23:28 UTC 2026","Wed Feb 18 13:23:34 UTC 2026","5638","","provider-portal/patient-wallet/patient-chart.spec.ts","Provider Portal Patient Chart","","","should navigate to patient chart and verify patient name",""
"passed","Tue May 06 11:46:35 UTC 2025","Tue May 06 11:46:38 UTC 2025","2165","","example.spec.ts","","","","example test",""
"failed","Wed Feb 18 13:23:27 UTC 2026","Wed Feb 18 13:23:32 UTC 2026","4826","","provider-portal/patient-wallet/vitals.spec.ts","Provider Portal Vitals","","","Add Heart Rate vital and verify latest reading",""
