"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 20 09:14:09 UTC 2026","Fri Feb 20 09:14:27 UTC 2026","18056","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should assign assessment to patient and verify in patient chart",""
"passed","Fri Feb 20 09:18:01 UTC 2026","Fri Feb 20 09:18:21 UTC 2026","20071","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should only show selected sections in the wizard",""
"failed","Mon Jan 05 13:37:17 UTC 2026","Mon Jan 05 13:37:39 UTC 2026","22349","","provider-portal\template-crud.spec.ts","Template CRUD Flow","","","should perform complete CRUD operations on template",""
"passed","Fri Feb 20 09:14:20 UTC 2026","Fri Feb 20 09:14:34 UTC 2026","14019","","provider-portal/patient-wallet/vitals.spec.ts","Provider Portal Vitals","","","Add Heart Rate vital and verify latest reading",""
"passed","Fri Feb 20 09:15:21 UTC 2026","Fri Feb 20 09:15:37 UTC 2026","15800","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should view assessment details with all questions and options",""
"passed","Fri Feb 20 09:13:36 UTC 2026","Fri Feb 20 09:13:37 UTC 2026","1762","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Successful login with valid credentials",""
"passed","Fri Feb 20 09:13:25 UTC 2026","Fri Feb 20 09:13:29 UTC 2026","4860","","provider-portal/login.spec.ts","Provider Portal Login","","","should login to provider portal and navigate to work list",""
"passed","Fri Feb 20 09:14:50 UTC 2026","Fri Feb 20 09:15:40 UTC 2026","50596","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should create care plan covering all question types",""
"passed","Fri Feb 20 09:13:18 UTC 2026","Fri Feb 20 09:13:24 UTC 2026","6055","","provider-portal/enrollment/enrollments.spec.ts","Provider Portal Enrollments","","","should navigate to enrollments and open add enrollment form",""
"passed","Fri Feb 20 09:13:16 UTC 2026","Fri Feb 20 09:14:28 UTC 2026","71533","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should create a care plan with all sections and verify it in the list",""
"passed","Fri Feb 20 09:15:57 UTC 2026","Fri Feb 20 09:16:10 UTC 2026","13599","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should navigate through assessment wizard steps correctly",""
"passed","Tue May 06 11:46:35 UTC 2025","Tue May 06 11:46:38 UTC 2025","2165","","example.spec.ts","","","","example test",""
"passed","Fri Feb 20 09:17:49 UTC 2026","Fri Feb 20 09:18:01 UTC 2026","12705","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should show validation errors when mandatory fields are empty",""
"passed","Fri Feb 20 09:14:41 UTC 2026","Fri Feb 20 09:15:02 UTC 2026","21293","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should edit assessment title and verify changes",""
"passed","Fri Feb 20 09:13:40 UTC 2026","Fri Feb 20 09:13:54 UTC 2026","13669","","provider-portal/care-team-worklist/favorite-service.spec.ts","Favorite Service Update & Persistence","","","should update favorite service and verify after re-login",""
"passed","Tue May 06 11:46:42 UTC 2025","Tue May 06 11:46:48 UTC 2025","6300","","provider-portal\patient-chart.spec.ts","Provider Portal Patient Chart","","","should navigate to patient chart and verify patient name",""
"passed","Fri Feb 20 09:15:37 UTC 2026","Fri Feb 20 09:15:57 UTC 2026","20174","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should cancel assessment edit and verify original data remains",""
"passed","Fri Feb 20 09:13:39 UTC 2026","Fri Feb 20 09:13:40 UTC 2026","1281","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Login with empty credentials",""
"passed","Fri Feb 20 09:13:38 UTC 2026","Fri Feb 20 09:13:39 UTC 2026","1288","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Failed login with invalid credentials",""
"passed","Fri Feb 20 09:16:51 UTC 2026","Fri Feb 20 09:17:14 UTC 2026","22946","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should preserve questions after editing assessment title",""
"passed","Fri Feb 20 09:15:41 UTC 2026","Fri Feb 20 09:16:05 UTC 2026","24444","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should save care plan as draft and resume editing",""
"passed","Fri Feb 20 09:18:44 UTC 2026","Fri Feb 20 09:19:05 UTC 2026","20667","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should navigate forward and backward with data retention",""
"passed","Fri Feb 20 09:16:05 UTC 2026","Fri Feb 20 09:16:37 UTC 2026","32352","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should edit an existing care plan and verify changes",""
"passed","Fri Feb 20 09:13:47 UTC 2026","Fri Feb 20 09:14:09 UTC 2026","22669","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should validate each question type in created assessment",""
"passed","Fri Feb 20 09:16:10 UTC 2026","Fri Feb 20 09:16:30 UTC 2026","19638","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should create assessments with each assessment type",""
"passed","Tue May 06 11:46:35 UTC 2025","Tue May 06 11:46:42 UTC 2025","6343","","provider-portal\enrollments.spec.ts","Provider Portal Enrollments","","","should navigate to enrollments and open add enrollment form",""
"passed","Fri Feb 20 09:14:12 UTC 2026","Fri Feb 20 09:14:20 UTC 2026","7866","","provider-portal/patient-wallet/patient-chat.spec.ts","Provider Portal Patient Chat","","","should navigate to patient chart and send a chat message",""
"passed","Fri Feb 20 09:13:54 UTC 2026","Fri Feb 20 09:14:07 UTC 2026","13306","","provider-portal/care-team-worklist/week-interaction.spec.ts","Provider Portal - Week Interaction","","","should perform week interaction for patient in current week",""
"passed","Fri Feb 20 09:17:06 UTC 2026","Fri Feb 20 09:17:16 UTC 2026","10328","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should cancel care plan deletion and verify it remains",""
"passed","Fri Feb 20 09:20:10 UTC 2026","Fri Feb 20 09:20:25 UTC 2026","14965","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should block creation of care plan with duplicate name",""
"passed","Fri Feb 20 09:13:29 UTC 2026","Fri Feb 20 09:13:36 UTC 2026","6730","","provider-portal/patient-wallet/patient-chart.spec.ts","Provider Portal Patient Chart","","","should navigate to patient chart and verify patient name",""
"passed","Fri Feb 20 09:13:14 UTC 2026","Fri Feb 20 09:13:24 UTC 2026","10479","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should perform complete CRUD operations on template",""
"passed","Fri Feb 20 09:19:05 UTC 2026","Fri Feb 20 09:19:34 UTC 2026","29837","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should archive a care plan and verify Show Archived toggle",""
"passed","Fri Feb 20 09:13:21 UTC 2026","Fri Feb 20 09:13:35 UTC 2026","14193","","admin-portal/admin-users.spec.ts","Admin Users Management","","","should add and delete an admin user",""
"passed","Fri Feb 20 09:13:24 UTC 2026","Fri Feb 20 09:13:47 UTC 2026","22173","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should create assessment with all question types, preview, finish and verify in list",""
"passed","Fri Feb 20 09:16:37 UTC 2026","Fri Feb 20 09:17:06 UTC 2026","28321","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should delete a care plan with confirmation",""
"passed","Fri Feb 20 09:19:46 UTC 2026","Fri Feb 20 09:20:10 UTC 2026","23579","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should not save care plan when cancelled during creation",""
"passed","Fri Feb 20 09:17:14 UTC 2026","Fri Feb 20 09:17:33 UTC 2026","19580","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should display correct assessment type and creator in list",""
"passed","Fri Feb 20 09:19:34 UTC 2026","Fri Feb 20 09:19:46 UTC 2026","11776","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should open care plan in View Only mode with disabled fields",""
"passed","Fri Feb 20 09:18:22 UTC 2026","Fri Feb 20 09:18:44 UTC 2026","22396","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should search and filter care plans by title",""
"passed","Fri Feb 20 09:15:02 UTC 2026","Fri Feb 20 09:15:21 UTC 2026","18789","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should delete assessment with confirmation",""
"passed","Tue May 06 11:46:42 UTC 2025","Tue May 06 11:46:51 UTC 2025","8478","","provider-portal\patient-chat.spec.ts","Provider Portal Patient Chat","","","should navigate to patient chart and send a chat message",""
