"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 20 10:59:46 UTC 2026","Fri Feb 20 10:59:52 UTC 2026","6016","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should verify Send Consent checkbox reveals Consent Forms dropdown",""
"passed","Fri Feb 20 11:03:20 UTC 2026","Fri Feb 20 11:03:38 UTC 2026","18853","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should create assessments with each assessment type",""
"passed","Fri Feb 20 11:06:58 UTC 2026","Fri Feb 20 11:07:30 UTC 2026","31773","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should save as draft from edit mode",""
"passed","Tue May 06 11:46:35 UTC 2025","Tue May 06 11:46:42 UTC 2025","6343","","provider-portal\enrollments.spec.ts","Provider Portal Enrollments","","","should navigate to enrollments and open add enrollment form",""
"passed","Fri Feb 20 11:01:25 UTC 2026","Fri Feb 20 11:01:34 UTC 2026","8071","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should handle special characters in template name and content",""
"passed","Fri Feb 20 11:03:49 UTC 2026","Fri Feb 20 11:04:22 UTC 2026","32664","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should add 5+ questions with different types to a single section",""
"passed","Fri Feb 20 11:04:35 UTC 2026","Fri Feb 20 11:04:55 UTC 2026","19958","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should only show selected sections in the wizard",""
"passed","Fri Feb 20 11:01:19 UTC 2026","Fri Feb 20 11:01:25 UTC 2026","6232","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should show no results for non-existent template search",""
"passed","Fri Feb 20 10:59:35 UTC 2026","Fri Feb 20 10:59:43 UTC 2026","8301","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should create template and verify it displays in template list",""
"passed","Fri Feb 20 11:01:06 UTC 2026","Fri Feb 20 11:01:19 UTC 2026","12741","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should handle duplicate template name creation",""
"passed","Fri Feb 20 11:03:06 UTC 2026","Fri Feb 20 11:03:20 UTC 2026","13663","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should navigate through assessment wizard steps correctly",""
"passed","Fri Feb 20 11:00:41 UTC 2026","Fri Feb 20 11:00:53 UTC 2026","12031","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should cancel template deletion and verify template still exists",""
"passed","Fri Feb 20 11:00:01 UTC 2026","Fri Feb 20 11:00:08 UTC 2026","7251","","provider-portal/patient-wallet/patient-chart.spec.ts","Provider Portal Patient Chart","","","should navigate to patient chart and verify patient name",""
"passed","Tue May 06 11:46:42 UTC 2025","Tue May 06 11:46:48 UTC 2025","6300","","provider-portal\patient-chart.spec.ts","Provider Portal Patient Chart","","","should navigate to patient chart and verify patient name",""
"passed","Fri Feb 20 11:00:53 UTC 2026","Fri Feb 20 11:01:06 UTC 2026","13364","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should cancel template edit and verify original data remains",""
"passed","Fri Feb 20 11:06:08 UTC 2026","Fri Feb 20 11:06:19 UTC 2026","11655","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should open care plan in View Only mode with disabled fields",""
"passed","Fri Feb 20 11:01:24 UTC 2026","Fri Feb 20 11:01:41 UTC 2026","16759","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should assign assessment to patient and verify in patient chart",""
"passed","Fri Feb 20 11:02:32 UTC 2026","Fri Feb 20 11:02:47 UTC 2026","14954","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should view assessment details with all questions and options",""
"passed","Fri Feb 20 10:59:48 UTC 2026","Fri Feb 20 11:00:02 UTC 2026","13848","","admin-portal/admin-users.spec.ts","Admin Users Management","","","should add and delete an admin user",""
"failed","Fri Feb 20 11:00:08 UTC 2026","Fri Feb 20 11:00:45 UTC 2026","36920","","provider-portal/patient-wallet/patient-chart.spec.ts","Provider Portal Patient Chart","","","should add vital, review it in work list and verify reviewed status",""
"passed","Fri Feb 20 11:00:22 UTC 2026","Fri Feb 20 11:00:36 UTC 2026","13681","","provider-portal/care-team-worklist/week-interaction.spec.ts","Provider Portal - Week Interaction","","","should perform week interaction for patient in current week",""
"passed","Fri Feb 20 11:00:40 UTC 2026","Fri Feb 20 11:01:02 UTC 2026","21801","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should create assessment with all question types, preview, finish and verify in list",""
"passed","Fri Feb 20 11:00:05 UTC 2026","Fri Feb 20 11:00:07 UTC 2026","1336","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Failed login with invalid credentials",""
"passed","Fri Feb 20 11:00:04 UTC 2026","Fri Feb 20 11:00:05 UTC 2026","1813","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Successful login with valid credentials",""
"passed","Fri Feb 20 11:05:38 UTC 2026","Fri Feb 20 11:06:08 UTC 2026","29871","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should archive a care plan and verify Show Archived toggle",""
"passed","Fri Feb 20 11:02:40 UTC 2026","Fri Feb 20 11:03:13 UTC 2026","32326","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should edit an existing care plan and verify changes",""
"passed","Fri Feb 20 11:04:22 UTC 2026","Fri Feb 20 11:04:35 UTC 2026","12654","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should show validation errors when mandatory fields are empty",""
"passed","Fri Feb 20 11:04:55 UTC 2026","Fri Feb 20 11:05:17 UTC 2026","22377","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should search and filter care plans by title",""
"passed","Fri Feb 20 11:00:07 UTC 2026","Fri Feb 20 11:00:08 UTC 2026","1314","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Login with empty credentials",""
"passed","Fri Feb 20 11:02:14 UTC 2026","Fri Feb 20 11:02:32 UTC 2026","18114","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should delete assessment with confirmation",""
